image_name,category,result
sub_0798.png,subtraction,-7.0
sub_0799.png,subtraction,65.0
sub_0800.png,subtraction,65.0
sub_0801.png,subtraction,22.0
sub_0802.png,subtraction,71.0
sub_0803.png,subtraction,21.0
sub_0804.png,subtraction,-29.0
sub_0805.png,subtraction,-26.0
sub_0806.png,subtraction,-46.0
sub_0807.png,subtraction,-33.0
sub_0808.png,subtraction,27.0
sub_0809.png,subtraction,10.0
sub_0810.png,subtraction,47.0
sub_0811.png,subtraction,20.0
sub_0812.png,subtraction,34.0
sub_0813.png,subtraction,-72.0
sub_0814.png,subtraction,67.0
sub_0815.png,subtraction,-29.0
sub_0816.png,subtraction,-71.0
sub_0817.png,subtraction,-58.0
sub_0818.png,subtraction,17.0
sub_0819.png,subtraction,38.0
sub_0820.png,subtraction,33.0
sub_0821.png,subtraction,51.0
sub_0822.png,subtraction,-26.0
sub_0823.png,subtraction,78.0
sub_0824.png,subtraction,83.0
sub_0825.png,subtraction,29.0
sub_0826.png,subtraction,-36.0
sub_0827.png,subtraction,-15.0
sub_0828.png,subtraction,-48.0
sub_0829.png,subtraction,-17.0
sub_0830.png,subtraction,21.0
sub_0831.png,subtraction,1.0
sub_0832.png,subtraction,21.0
sub_0833.png,subtraction,42.0
sub_0834.png,subtraction,-3.0
sub_0835.png,subtraction,-58.0
sub_0836.png,subtraction,10.0
sub_0837.png,subtraction,-24.0
sub_0838.png,subtraction,-43.0
sub_0839.png,subtraction,-18.0
sub_0840.png,subtraction,11.0
sub_0841.png,subtraction,-1.0
sub_0842.png,subtraction,95.0
sub_0843.png,subtraction,-11.0
sub_0844.png,subtraction,-46.0
sub_0845.png,subtraction,-42.0
sub_0846.png,subtraction,2.0
sub_0847.png,subtraction,-8.0
sub_0848.png,subtraction,11.0
sub_0849.png,subtraction,7.0
sub_0850.png,subtraction,39.0
sub_0851.png,subtraction,20.0
sub_0852.png,subtraction,51.0
sub_0853.png,subtraction,72.0
sub_0854.png,subtraction,3.0
sub_0855.png,subtraction,-32.0
sub_0856.png,subtraction,35.0
sub_0857.png,subtraction,-8.0
sub_0858.png,subtraction,-35.0
sub_0859.png,subtraction,-3.0
sub_0860.png,subtraction,17.0
sub_0861.png,subtraction,-45.0
sub_0862.png,subtraction,-19.0
sub_0863.png,subtraction,41.0
sub_0864.png,subtraction,11.0
sub_0865.png,subtraction,-9.0
sub_0866.png,subtraction,-10.0
sub_0867.png,subtraction,17.0
sub_0868.png,subtraction,-12.0
sub_0869.png,subtraction,21.0
sub_0870.png,subtraction,-66.0
sub_0871.png,subtraction,-50.0
sub_0872.png,subtraction,79.0
sub_0873.png,subtraction,34.0
sub_0874.png,subtraction,16.0
sub_0875.png,subtraction,32.0
sub_0876.png,subtraction,16.0
sub_0877.png,subtraction,-38.0
sub_0878.png,subtraction,7.0
sub_0879.png,subtraction,-1.0
sub_0880.png,subtraction,46.0
sub_0881.png,subtraction,41.0
sub_0882.png,subtraction,30.0
sub_0883.png,subtraction,-8.0
sub_0884.png,subtraction,15.0
sub_0885.png,subtraction,-35.0
sub_0886.png,subtraction,53.0
sub_0887.png,subtraction,-26.0
sub_0888.png,subtraction,-55.0
sub_0889.png,subtraction,-34.0
sub_0890.png,subtraction,21.0
sub_0891.png,subtraction,-43.0
sub_0892.png,subtraction,40.0
sub_0893.png,subtraction,2.0
sub_0894.png,subtraction,-81.0
sub_0895.png,subtraction,61.0
sub_0896.png,subtraction,9.0
sub_0897.png,subtraction,65.0
sub_0898.png,subtraction,13.0
sub_0899.png,subtraction,-28.0
sub_0900.png,subtraction,-45.0
sub_0901.png,subtraction,-15.0
sub_0902.png,subtraction,69.0
sub_0903.png,subtraction,-3.0
sub_0904.png,subtraction,54.0
sub_0905.png,subtraction,-10.0
sub_0906.png,subtraction,57.0
sub_0907.png,subtraction,-35.0
sub_0908.png,subtraction,11.0
sub_0909.png,subtraction,-64.0
sub_0910.png,subtraction,36.0
sub_0911.png,subtraction,20.0
sub_0912.png,subtraction,-28.0
sub_0913.png,subtraction,5.0
sub_0914.png,subtraction,-20.0
sub_0915.png,subtraction,-11.0
sub_0916.png,subtraction,23.0
sub_0917.png,subtraction,-45.0
sub_0918.png,subtraction,-7.0
sub_0919.png,subtraction,49.0
sub_0920.png,subtraction,46.0
sub_0921.png,subtraction,-25.0
sub_0922.png,subtraction,-66.0
sub_0923.png,subtraction,-8.0
sub_0924.png,subtraction,-38.0
sub_0925.png,subtraction,-13.0
sub_0926.png,subtraction,-5.0
sub_0927.png,subtraction,6.0
sub_0928.png,subtraction,-87.0
sub_0929.png,subtraction,-51.0
sub_0930.png,subtraction,-34.0
sub_0931.png,subtraction,-25.0
sub_0932.png,subtraction,-28.0
sub_0933.png,subtraction,15.0
sub_0934.png,subtraction,46.0
sub_0935.png,subtraction,66.0
sub_0936.png,subtraction,45.0
sub_0937.png,subtraction,25.0
sub_0938.png,subtraction,4.0
sub_0939.png,subtraction,-15.0
sub_0940.png,subtraction,-55.0
sub_0941.png,subtraction,57.0
sub_0942.png,subtraction,41.0
sub_0943.png,subtraction,10.0
sub_0944.png,subtraction,-8.0
sub_0945.png,subtraction,14.0
sub_0946.png,subtraction,-23.0
sub_0947.png,subtraction,-36.0
sub_0948.png,subtraction,-33.0
sub_0949.png,subtraction,-81.0
sub_0950.png,subtraction,19.0
sub_0951.png,subtraction,1.0
sub_0952.png,subtraction,-11.0
sub_0953.png,subtraction,-72.0
sub_0954.png,subtraction,14.0
sub_0955.png,subtraction,-22.0
sub_0956.png,subtraction,-42.0
sub_0957.png,subtraction,-5.0
sub_0958.png,subtraction,-11.0
sub_0959.png,subtraction,-32.0
sub_0960.png,subtraction,5.0
sub_0961.png,subtraction,-10.0
sub_0962.png,subtraction,4.0
sub_0963.png,subtraction,27.0
sub_0964.png,subtraction,61.0
sub_0965.png,subtraction,-15.0
sub_0966.png,subtraction,-66.0
sub_0967.png,subtraction,15.0
sub_0968.png,subtraction,25.0
sub_0969.png,subtraction,-24.0
sub_0970.png,subtraction,70.0
sub_0971.png,subtraction,-50.0
sub_0972.png,subtraction,-35.0
sub_0973.png,subtraction,-36.0
sub_0974.png,subtraction,6.0
sub_0975.png,subtraction,-25.0
sub_0976.png,subtraction,-68.0
sub_0977.png,subtraction,32.0
sub_0978.png,subtraction,-11.0
sub_0979.png,subtraction,56.0
sub_0980.png,subtraction,50.0
sub_0981.png,subtraction,-27.0
sub_0982.png,subtraction,-9.0
sub_0983.png,subtraction,-26.0
sub_0984.png,subtraction,2.0
sub_0985.png,subtraction,-5.0
sub_0986.png,subtraction,-25.0
sub_0987.png,subtraction,49.0
sub_0988.png,subtraction,-17.0
sub_0989.png,subtraction,30.0
sub_0990.png,subtraction,59.0
sub_0991.png,subtraction,-38.0
sub_0992.png,subtraction,40.0
sub_0993.png,subtraction,85.0
sub_0994.png,subtraction,60.0
sub_0995.png,subtraction,14.0
sub_0996.png,subtraction,-7.0
sub_0997.png,subtraction,-12.0
sub_0998.png,subtraction,66.0
sub_0999.png,subtraction,66.0
sub_1000.png,subtraction,-4.0
mul_0001.png,multiplication,80.0
mul_0002.png,multiplication,24.0
mul_0003.png,multiplication,10.0
mul_0004.png,multiplication,18.0
mul_0005.png,multiplication,72.0
mul_0006.png,multiplication,50.0
mul_0007.png,multiplication,121.0
mul_0008.png,multiplication,12.0
mul_0009.png,multiplication,99.0
mul_0010.png,multiplication,20.0
mul_0011.png,multiplication,84.0
mul_0012.png,multiplication,21.0
mul_0013.png,multiplication,15.0
mul_0014.png,multiplication,12.0
mul_0015.png,multiplication,60.0
mul_0016.png,multiplication,20.0
mul_0017.png,multiplication,45.0
mul_0018.png,multiplication,49.0
mul_0019.png,multiplication,3.0
mul_0020.png,multiplication,21.0
mul_0021.png,multiplication,132.0
mul_0022.png,multiplication,50.0
mul_0023.png,multiplication,24.0
mul_0024.png,multiplication,12.0
mul_0025.png,multiplication,70.0
mul_0026.png,multiplication,63.0
mul_0027.png,multiplication,63.0
mul_0028.png,multiplication,20.0
mul_0029.png,multiplication,12.0
mul_0030.png,multiplication,10.0
mul_0031.png,multiplication,88.0
mul_0032.png,multiplication,24.0
mul_0033.png,multiplication,48.0
mul_0034.png,multiplication,44.0
mul_0035.png,multiplication,12.0
mul_0036.png,multiplication,72.0
mul_0037.png,multiplication,2.0
mul_0038.png,multiplication,11.0
mul_0039.png,multiplication,22.0
mul_0040.png,multiplication,60.0
mul_0041.png,multiplication,12.0
mul_0042.png,multiplication,72.0
mul_0043.png,multiplication,54.0
mul_0044.png,multiplication,88.0
mul_0045.png,multiplication,70.0
mul_0046.png,multiplication,8.0
mul_0047.png,multiplication,72.0
mul_0048.png,multiplication,11.0
mul_0049.png,multiplication,55.0
mul_0050.png,multiplication,100.0
mul_0051.png,multiplication,35.0
mul_0052.png,multiplication,33.0
mul_0053.png,multiplication,6.0
mul_0054.png,multiplication,72.0
mul_0055.png,multiplication,12.0
mul_0056.png,multiplication,21.0
mul_0057.png,multiplication,16.0
mul_0058.png,multiplication,27.0
mul_0059.png,multiplication,64.0
mul_0060.png,multiplication,60.0
mul_0061.png,multiplication,64.0
mul_0062.png,multiplication,120.0
mul_0063.png,multiplication,30.0
mul_0064.png,multiplication,10.0
mul_0065.png,multiplication,24.0
mul_0066.png,multiplication,99.0
mul_0067.png,multiplication,120.0
mul_0068.png,multiplication,108.0
mul_0069.png,multiplication,12.0
mul_0070.png,multiplication,8.0
mul_0071.png,multiplication,16.0
mul_0072.png,multiplication,70.0
mul_0073.png,multiplication,110.0
mul_0074.png,multiplication,50.0
mul_0075.png,multiplication,11.0
mul_0076.png,multiplication,40.0
mul_0077.png,multiplication,77.0
mul_0078.png,multiplication,35.0
mul_0079.png,multiplication,50.0
mul_0080.png,multiplication,81.0
mul_0081.png,multiplication,18.0
mul_0082.png,multiplication,48.0
mul_0083.png,multiplication,28.0
mul_0084.png,multiplication,42.0
mul_0085.png,multiplication,6.0
mul_0086.png,multiplication,90.0
mul_0087.png,multiplication,8.0
mul_0088.png,multiplication,99.0
mul_0089.png,multiplication,132.0
mul_0090.png,multiplication,56.0
mul_0091.png,multiplication,90.0
mul_0092.png,multiplication,80.0
mul_0093.png,multiplication,36.0
mul_0094.png,multiplication,64.0
mul_0095.png,multiplication,72.0
mul_0096.png,multiplication,55.0
mul_0097.png,multiplication,40.0
mul_0098.png,multiplication,56.0
mul_0099.png,multiplication,4.0
mul_0100.png,multiplication,6.0
mul_0101.png,multiplication,64.0
mul_0102.png,multiplication,24.0
mul_0103.png,multiplication,8.0
mul_0104.png,multiplication,4.0
mul_0105.png,multiplication,42.0
mul_0106.png,multiplication,88.0
mul_0107.png,multiplication,64.0
mul_0108.png,multiplication,50.0
mul_0109.png,multiplication,10.0
mul_0110.png,multiplication,36.0
mul_0111.png,multiplication,48.0
mul_0112.png,multiplication,99.0
mul_0113.png,multiplication,22.0
mul_0114.png,multiplication,14.0
mul_0115.png,multiplication,48.0
mul_0116.png,multiplication,22.0
mul_0117.png,multiplication,48.0
mul_0118.png,multiplication,84.0
mul_0119.png,multiplication,6.0
mul_0120.png,multiplication,45.0
mul_0121.png,multiplication,9.0
mul_0122.png,multiplication,44.0
mul_0123.png,multiplication,81.0
mul_0124.png,multiplication,50.0
mul_0125.png,multiplication,9.0
mul_0126.png,multiplication,14.0
mul_0127.png,multiplication,50.0
mul_0128.png,multiplication,18.0
mul_0129.png,multiplication,88.0
mul_0130.png,multiplication,120.0
mul_0131.png,multiplication,70.0
mul_0132.png,multiplication,72.0
mul_0133.png,multiplication,63.0
mul_0134.png,multiplication,12.0
mul_0135.png,multiplication,6.0
mul_0136.png,multiplication,12.0
mul_0137.png,multiplication,132.0
mul_0138.png,multiplication,33.0
mul_0139.png,multiplication,56.0
mul_0140.png,multiplication,24.0
mul_0141.png,multiplication,36.0
mul_0142.png,multiplication,21.0
mul_0143.png,multiplication,8.0
mul_0144.png,multiplication,10.0
mul_0145.png,multiplication,72.0
mul_0146.png,multiplication,24.0
mul_0147.png,multiplication,12.0
mul_0148.png,multiplication,36.0
mul_0149.png,multiplication,12.0
mul_0150.png,multiplication,24.0
mul_0151.png,multiplication,80.0
mul_0152.png,multiplication,8.0
mul_0153.png,multiplication,45.0
mul_0154.png,multiplication,40.0
mul_0155.png,multiplication,35.0
mul_0156.png,multiplication,72.0
mul_0157.png,multiplication,54.0
mul_0158.png,multiplication,88.0
mul_0159.png,multiplication,27.0
mul_0160.png,multiplication,48.0
mul_0161.png,multiplication,55.0
mul_0162.png,multiplication,16.0
mul_0163.png,multiplication,10.0
mul_0164.png,multiplication,2.0
mul_0165.png,multiplication,12.0
mul_0166.png,multiplication,90.0
mul_0167.png,multiplication,21.0
mul_0168.png,multiplication,24.0
mul_0169.png,multiplication,48.0
mul_0170.png,multiplication,25.0
mul_0171.png,multiplication,45.0
mul_0172.png,multiplication,88.0
mul_0173.png,multiplication,40.0
mul_0174.png,multiplication,7.0
mul_0175.png,multiplication,90.0
mul_0176.png,multiplication,14.0
mul_0177.png,multiplication,10.0
mul_0178.png,multiplication,35.0
mul_0179.png,multiplication,108.0
mul_0180.png,multiplication,10.0
mul_0181.png,multiplication,48.0
mul_0182.png,multiplication,15.0
mul_0183.png,multiplication,36.0
mul_0184.png,multiplication,6.0
mul_0185.png,multiplication,4.0
mul_0186.png,multiplication,56.0
mul_0187.png,multiplication,60.0
mul_0188.png,multiplication,16.0
mul_0189.png,multiplication,48.0
mul_0190.png,multiplication,11.0
mul_0191.png,multiplication,72.0
mul_0192.png,multiplication,77.0
mul_0193.png,multiplication,36.0
mul_0194.png,multiplication,4.0
mul_0195.png,multiplication,6.0
mul_0196.png,multiplication,4.0
mul_0197.png,multiplication,40.0
mul_0198.png,multiplication,72.0
mul_0199.png,multiplication,30.0
mul_0200.png,multiplication,25.0
mul_0201.png,multiplication,30.0
mul_0202.png,multiplication,60.0
mul_0203.png,multiplication,54.0
mul_0204.png,multiplication,4.0
mul_0205.png,multiplication,36.0
mul_0206.png,multiplication,12.0
mul_0207.png,multiplication,2.0
mul_0208.png,multiplication,90.0
mul_0209.png,multiplication,108.0
mul_0210.png,multiplication,80.0
mul_0211.png,multiplication,60.0
mul_0212.png,multiplication,80.0
mul_0213.png,multiplication,88.0
mul_0214.png,multiplication,7.0
mul_0215.png,multiplication,24.0
mul_0216.png,multiplication,60.0
mul_0217.png,multiplication,99.0
mul_0218.png,multiplication,72.0
mul_0219.png,multiplication,18.0
mul_0220.png,multiplication,33.0
mul_0221.png,multiplication,50.0
mul_0222.png,multiplication,14.0
mul_0223.png,multiplication,10.0
mul_0224.png,multiplication,90.0
mul_0225.png,multiplication,10.0
mul_0226.png,multiplication,96.0
mul_0227.png,multiplication,48.0
mul_0228.png,multiplication,12.0
mul_0229.png,multiplication,70.0
mul_0230.png,multiplication,4.0
mul_0231.png,multiplication,35.0
mul_0232.png,multiplication,24.0
mul_0233.png,multiplication,18.0
mul_0234.png,multiplication,12.0
mul_0235.png,multiplication,48.0
mul_0236.png,multiplication,24.0
mul_0237.png,multiplication,8.0
mul_0238.png,multiplication,110.0
mul_0239.png,multiplication,24.0
mul_0240.png,multiplication,36.0
mul_0241.png,multiplication,4.0
mul_0242.png,multiplication,12.0
mul_0243.png,multiplication,21.0
mul_0244.png,multiplication,110.0
mul_0245.png,multiplication,40.0
mul_0246.png,multiplication,100.0
mul_0247.png,multiplication,14.0
mul_0248.png,multiplication,64.0
mul_0249.png,multiplication,12.0
mul_0250.png,multiplication,56.0
mul_0251.png,multiplication,18.0
mul_0252.png,multiplication,30.0
mul_0253.png,multiplication,33.0
mul_0254.png,multiplication,11.0
mul_0255.png,multiplication,81.0
mul_0256.png,multiplication,22.0
mul_0257.png,multiplication,48.0
mul_0258.png,multiplication,88.0
mul_0259.png,multiplication,48.0
mul_0260.png,multiplication,27.0
mul_0261.png,multiplication,4.0
mul_0262.png,multiplication,132.0
mul_0263.png,multiplication,56.0
mul_0264.png,multiplication,20.0
mul_0265.png,multiplication,72.0
mul_0266.png,multiplication,4.0
mul_0267.png,multiplication,32.0
mul_0268.png,multiplication,30.0
mul_0269.png,multiplication,6.0
mul_0270.png,multiplication,6.0
mul_0271.png,multiplication,55.0
mul_0272.png,multiplication,50.0
mul_0273.png,multiplication,20.0
mul_0274.png,multiplication,56.0
mul_0275.png,multiplication,10.0
mul_0276.png,multiplication,9.0
mul_0277.png,multiplication,36.0
mul_0278.png,multiplication,4.0
mul_0279.png,multiplication,120.0
mul_0280.png,multiplication,35.0
mul_0281.png,multiplication,45.0
mul_0282.png,multiplication,120.0
mul_0283.png,multiplication,16.0
mul_0284.png,multiplication,12.0
mul_0285.png,multiplication,40.0
mul_0286.png,multiplication,6.0
mul_0287.png,multiplication,80.0
mul_0288.png,multiplication,4.0
mul_0289.png,multiplication,22.0
mul_0290.png,multiplication,25.0
mul_0291.png,multiplication,3.0
mul_0292.png,multiplication,42.0
mul_0293.png,multiplication,24.0
mul_0294.png,multiplication,72.0
mul_0295.png,multiplication,88.0
mul_0296.png,multiplication,48.0
mul_0297.png,multiplication,63.0
mul_0298.png,multiplication,60.0
mul_0299.png,multiplication,12.0
mul_0300.png,multiplication,144.0
mul_0301.png,multiplication,1.0
mul_0302.png,multiplication,24.0
mul_0303.png,multiplication,54.0
mul_0304.png,multiplication,3.0
mul_0305.png,multiplication,63.0
mul_0306.png,multiplication,72.0
mul_0307.png,multiplication,16.0
mul_0308.png,multiplication,20.0
mul_0309.png,multiplication,10.0
mul_0310.png,multiplication,108.0
mul_0311.png,multiplication,27.0
mul_0312.png,multiplication,10.0
mul_0313.png,multiplication,63.0
mul_0314.png,multiplication,36.0
mul_0315.png,multiplication,15.0
mul_0316.png,multiplication,42.0
mul_0317.png,multiplication,18.0
mul_0318.png,multiplication,22.0
mul_0319.png,multiplication,70.0
mul_0320.png,multiplication,110.0
mul_0321.png,multiplication,77.0
mul_0322.png,multiplication,3.0
mul_0323.png,multiplication,32.0
mul_0324.png,multiplication,96.0
mul_0325.png,multiplication,9.0
mul_0326.png,multiplication,35.0
mul_0327.png,multiplication,7.0
mul_0328.png,multiplication,6.0
mul_0329.png,multiplication,12.0
mul_0330.png,multiplication,66.0
mul_0331.png,multiplication,8.0
mul_0332.png,multiplication,22.0
mul_0333.png,multiplication,132.0
mul_0334.png,multiplication,55.0
mul_0335.png,multiplication,132.0
mul_0336.png,multiplication,5.0
mul_0337.png,multiplication,18.0
mul_0338.png,multiplication,110.0
mul_0339.png,multiplication,60.0
mul_0340.png,multiplication,18.0
mul_0341.png,multiplication,33.0
mul_0342.png,multiplication,12.0
mul_0343.png,multiplication,24.0
mul_0344.png,multiplication,48.0
mul_0345.png,multiplication,24.0
mul_0346.png,multiplication,8.0
mul_0347.png,multiplication,70.0
mul_0348.png,multiplication,99.0
mul_0349.png,multiplication,120.0
mul_0350.png,multiplication,50.0
mul_0351.png,multiplication,12.0
mul_0352.png,multiplication,44.0
mul_0353.png,multiplication,84.0
mul_0354.png,multiplication,121.0
mul_0355.png,multiplication,12.0
mul_0356.png,multiplication,30.0
mul_0357.png,multiplication,8.0
mul_0358.png,multiplication,54.0
mul_0359.png,multiplication,99.0
mul_0360.png,multiplication,11.0
mul_0361.png,multiplication,72.0
mul_0362.png,multiplication,121.0
mul_0363.png,multiplication,110.0
mul_0364.png,multiplication,72.0
mul_0365.png,multiplication,60.0
mul_0366.png,multiplication,27.0
mul_0367.png,multiplication,6.0
mul_0368.png,multiplication,14.0
mul_0369.png,multiplication,110.0
mul_0370.png,multiplication,30.0
mul_0371.png,multiplication,30.0
mul_0372.png,multiplication,84.0
mul_0373.png,multiplication,110.0
mul_0374.png,multiplication,27.0
mul_0375.png,multiplication,4.0
mul_0376.png,multiplication,2.0
mul_0377.png,multiplication,50.0
mul_0378.png,multiplication,121.0
mul_0379.png,multiplication,12.0
mul_0380.png,multiplication,9.0
mul_0381.png,multiplication,48.0
mul_0382.png,multiplication,2.0
mul_0383.png,multiplication,48.0
mul_0384.png,multiplication,56.0
mul_0385.png,multiplication,56.0
mul_0386.png,multiplication,30.0
mul_0387.png,multiplication,24.0
mul_0388.png,multiplication,4.0
mul_0389.png,multiplication,5.0
mul_0390.png,multiplication,27.0
mul_0391.png,multiplication,10.0
mul_0392.png,multiplication,35.0
mul_0393.png,multiplication,80.0
mul_0394.png,multiplication,84.0
mul_0395.png,multiplication,60.0
mul_0396.png,multiplication,28.0
mul_0397.png,multiplication,16.0
mul_0398.png,multiplication,24.0
mul_0399.png,multiplication,18.0
mul_0400.png,multiplication,8.0
mul_0401.png,multiplication,40.0
mul_0402.png,multiplication,70.0
mul_0403.png,multiplication,90.0
mul_0404.png,multiplication,14.0
mul_0405.png,multiplication,108.0
mul_0406.png,multiplication,30.0
mul_0407.png,multiplication,99.0
mul_0408.png,multiplication,44.0
mul_0409.png,multiplication,14.0
mul_0410.png,multiplication,70.0
mul_0411.png,multiplication,24.0
mul_0412.png,multiplication,40.0
mul_0413.png,multiplication,72.0
mul_0414.png,multiplication,70.0
mul_0415.png,multiplication,54.0
mul_0416.png,multiplication,3.0
mul_0417.png,multiplication,88.0
mul_0418.png,multiplication,132.0
mul_0419.png,multiplication,110.0
mul_0420.png,multiplication,24.0
mul_0421.png,multiplication,12.0
mul_0422.png,multiplication,84.0
mul_0423.png,multiplication,40.0
mul_0424.png,multiplication,12.0
mul_0425.png,multiplication,11.0
mul_0426.png,multiplication,108.0
mul_0427.png,multiplication,12.0
mul_0428.png,multiplication,5.0
mul_0429.png,multiplication,60.0
mul_0430.png,multiplication,63.0
mul_0431.png,multiplication,30.0
mul_0432.png,multiplication,72.0
mul_0433.png,multiplication,66.0
mul_0434.png,multiplication,40.0
mul_0435.png,multiplication,77.0
mul_0436.png,multiplication,36.0
mul_0437.png,multiplication,90.0
mul_0438.png,multiplication,28.0
mul_0439.png,multiplication,18.0
mul_0440.png,multiplication,63.0
mul_0441.png,multiplication,45.0
mul_0442.png,multiplication,11.0
mul_0443.png,multiplication,6.0
mul_0444.png,multiplication,27.0
mul_0445.png,multiplication,81.0
mul_0446.png,multiplication,99.0
mul_0447.png,multiplication,32.0
mul_0448.png,multiplication,10.0
mul_0449.png,multiplication,6.0
mul_0450.png,multiplication,24.0
mul_0451.png,multiplication,9.0
mul_0452.png,multiplication,72.0
mul_0453.png,multiplication,18.0
mul_0454.png,multiplication,16.0
mul_0455.png,multiplication,56.0
mul_0456.png,multiplication,35.0
mul_0457.png,multiplication,24.0
mul_0458.png,multiplication,99.0
mul_0459.png,multiplication,36.0
mul_0460.png,multiplication,14.0
mul_0461.png,multiplication,6.0
mul_0462.png,multiplication,36.0
mul_0463.png,multiplication,3.0
mul_0464.png,multiplication,36.0
mul_0465.png,multiplication,88.0
mul_0466.png,multiplication,72.0
mul_0467.png,multiplication,6.0
mul_0468.png,multiplication,15.0
mul_0469.png,multiplication,6.0
mul_0470.png,multiplication,72.0
mul_0471.png,multiplication,30.0
mul_0472.png,multiplication,5.0
mul_0473.png,multiplication,7.0
mul_0474.png,multiplication,10.0
mul_0475.png,multiplication,42.0
mul_0476.png,multiplication,16.0
mul_0477.png,multiplication,25.0
mul_0478.png,multiplication,72.0
mul_0479.png,multiplication,10.0
mul_0480.png,multiplication,45.0
mul_0481.png,multiplication,15.0
mul_0482.png,multiplication,100.0
mul_0483.png,multiplication,7.0
mul_0484.png,multiplication,20.0
mul_0485.png,multiplication,44.0
mul_0486.png,multiplication,30.0
mul_0487.png,multiplication,24.0
mul_0488.png,multiplication,42.0
mul_0489.png,multiplication,12.0
mul_0490.png,multiplication,64.0
mul_0491.png,multiplication,54.0
mul_0492.png,multiplication,99.0
mul_0493.png,multiplication,8.0
mul_0494.png,multiplication,7.0
mul_0495.png,multiplication,9.0
mul_0496.png,multiplication,55.0
mul_0497.png,multiplication,33.0
mul_0498.png,multiplication,99.0
mul_0499.png,multiplication,10.0
mul_0500.png,multiplication,8.0
mul_0501.png,multiplication,21.0
mul_0502.png,multiplication,8.0
mul_0503.png,multiplication,63.0
mul_0504.png,multiplication,60.0
mul_0505.png,multiplication,22.0
mul_0506.png,multiplication,12.0
mul_0507.png,multiplication,4.0
mul_0508.png,multiplication,120.0
mul_0509.png,multiplication,10.0
mul_0510.png,multiplication,20.0
mul_0511.png,multiplication,25.0
mul_0512.png,multiplication,44.0
mul_0513.png,multiplication,28.0
mul_0514.png,multiplication,72.0
mul_0515.png,multiplication,60.0
mul_0516.png,multiplication,7.0
mul_0517.png,multiplication,110.0
mul_0518.png,multiplication,72.0
mul_0519.png,multiplication,36.0
mul_0520.png,multiplication,14.0
mul_0521.png,multiplication,9.0
mul_0522.png,multiplication,72.0
mul_0523.png,multiplication,12.0
mul_0524.png,multiplication,99.0
mul_0525.png,multiplication,12.0
mul_0526.png,multiplication,30.0
mul_0527.png,multiplication,15.0
mul_0528.png,multiplication,24.0
mul_0529.png,multiplication,36.0
mul_0530.png,multiplication,77.0
mul_0531.png,multiplication,1.0
mul_0532.png,multiplication,21.0
mul_0533.png,multiplication,56.0
mul_0534.png,multiplication,10.0
mul_0535.png,multiplication,36.0
mul_0536.png,multiplication,36.0
mul_0537.png,multiplication,7.0
mul_0538.png,multiplication,5.0
mul_0539.png,multiplication,88.0
mul_0540.png,multiplication,35.0
mul_0541.png,multiplication,70.0
mul_0542.png,multiplication,4.0
mul_0543.png,multiplication,27.0
mul_0544.png,multiplication,4.0
mul_0545.png,multiplication,36.0
mul_0546.png,multiplication,24.0
mul_0547.png,multiplication,33.0
mul_0548.png,multiplication,12.0
mul_0549.png,multiplication,24.0
mul_0550.png,multiplication,33.0
mul_0551.png,multiplication,55.0
mul_0552.png,multiplication,4.0
mul_0553.png,multiplication,96.0
mul_0554.png,multiplication,48.0
mul_0555.png,multiplication,27.0
mul_0556.png,multiplication,81.0
mul_0557.png,multiplication,20.0
mul_0558.png,multiplication,72.0
mul_0559.png,multiplication,66.0
mul_0560.png,multiplication,24.0
mul_0561.png,multiplication,40.0
mul_0562.png,multiplication,21.0
mul_0563.png,multiplication,77.0
mul_0564.png,multiplication,110.0
mul_0565.png,multiplication,42.0
mul_0566.png,multiplication,63.0
mul_0567.png,multiplication,100.0
mul_0568.png,multiplication,110.0
mul_0569.png,multiplication,4.0
mul_0570.png,multiplication,108.0
mul_0571.png,multiplication,30.0
mul_0572.png,multiplication,6.0
mul_0573.png,multiplication,108.0
mul_0574.png,multiplication,100.0
mul_0575.png,multiplication,12.0
mul_0576.png,multiplication,72.0
mul_0577.png,multiplication,40.0
mul_0578.png,multiplication,3.0
mul_0579.png,multiplication,6.0
mul_0580.png,multiplication,63.0
mul_0581.png,multiplication,77.0
mul_0582.png,multiplication,24.0
mul_0583.png,multiplication,24.0
mul_0584.png,multiplication,6.0
mul_0585.png,multiplication,18.0
mul_0586.png,multiplication,4.0
mul_0587.png,multiplication,12.0
mul_0588.png,multiplication,40.0
mul_0589.png,multiplication,6.0
mul_0590.png,multiplication,33.0
mul_0591.png,multiplication,24.0
mul_0592.png,multiplication,14.0
mul_0593.png,multiplication,120.0
mul_0594.png,multiplication,12.0
mul_0595.png,multiplication,36.0
mul_0596.png,multiplication,60.0
mul_0597.png,multiplication,99.0
mul_0598.png,multiplication,63.0
mul_0599.png,multiplication,50.0
mul_0600.png,multiplication,25.0
mul_0601.png,multiplication,36.0
mul_0602.png,multiplication,18.0
mul_0603.png,multiplication,9.0
mul_0604.png,multiplication,12.0
mul_0605.png,multiplication,12.0
mul_0606.png,multiplication,8.0
mul_0607.png,multiplication,5.0
mul_0608.png,multiplication,40.0
mul_0609.png,multiplication,88.0
mul_0610.png,multiplication,60.0
mul_0611.png,multiplication,96.0
mul_0612.png,multiplication,70.0
mul_0613.png,multiplication,8.0
mul_0614.png,multiplication,40.0
